"IssueKey","DatasetReleaseIndex","Version","RawReleaseIndex","EffectiveIV","EffectiveFV","IVSource","FVSource","FixCommitId","BlamedFilePath","BugIntroducingCommit","PreviousStrategy","BICContained","PathExists"
"OPENJPA-74","1","0.9.0","1","1","2","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","b4077bd6a64f73fd28c210f265d5ef8b089199dd","openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-745","9","1.2.0","9","9","11","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","703a2b9b600817f96ed3d7ba1024fabf50184dc9","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-745","9","1.2.0","9","9","11","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","703a2b9b600817f96ed3d7ba1024fabf50184dc9","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-745","9","1.2.0","9","9","11","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","ac40fde3f1bded71a16c8c5dd4846d81f1dc9ea5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-75","1","0.9.0","1","1","9","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","b29b9b6c7619e5785d80769881a16a95503bf79c","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-75","2","0.9.6","2","1","9","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","b29b9b6c7619e5785d80769881a16a95503bf79c","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-75","3","0.9.7","3","1","9","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","b29b9b6c7619e5785d80769881a16a95503bf79c","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-75","4","1.0.0","4","1","9","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","b29b9b6c7619e5785d80769881a16a95503bf79c","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-75","5","1.0.1","5","1","9","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","b29b9b6c7619e5785d80769881a16a95503bf79c","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-75","6","1.0.2","6","1","9","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","b29b9b6c7619e5785d80769881a16a95503bf79c","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-75","7","1.1.0","7","1","9","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","b29b9b6c7619e5785d80769881a16a95503bf79c","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-75","8","1.0.3","8","1","9","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","b29b9b6c7619e5785d80769881a16a95503bf79c","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-750","9","1.2.0","9","9","10","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","703a2b9b600817f96ed3d7ba1024fabf50184dc9","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java","ac40fde3f1bded71a16c8c5dd4846d81f1dc9ea5","BIC_NOT_CONTAINED","False","True"
"OPENJPA-750","9","1.2.0","9","9","10","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","703a2b9b600817f96ed3d7ba1024fabf50184dc9","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","1e4aa60859d0a2a6ef90ab1d6c56dfb90ea7805b","BIC_NOT_CONTAINED","False","True"
"OPENJPA-750","9","1.2.0","9","9","10","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","703a2b9b600817f96ed3d7ba1024fabf50184dc9","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-750","9","1.2.0","9","9","10","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","703a2b9b600817f96ed3d7ba1024fabf50184dc9","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java","1e4aa60859d0a2a6ef90ab1d6c56dfb90ea7805b","BIC_NOT_CONTAINED","False","True"
"OPENJPA-750","9","1.2.0","9","9","10","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","703a2b9b600817f96ed3d7ba1024fabf50184dc9","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-750","9","1.2.0","9","9","10","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","c49f0e17d6b1f02970acd15dee527b25784d01e1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingPreparedStatementManagerImpl.java","8d18daabd722e39dae258ab33f74c561b4965496","EXACT_BLAMED_PATH","True","True"
"OPENJPA-755","8","1.0.3","8","8","11","PROPORTION_TOTAL","JIRA_FIX_VERSION","54d4d0d07d5405670c84823ee2701f497f384538","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-755","9","1.2.0","9","8","11","PROPORTION_TOTAL","JIRA_FIX_VERSION","54d4d0d07d5405670c84823ee2701f497f384538","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-76","1","0.9.0","1","1","2","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","05f7fac8637ae3f5c524e1aaf35ebd4f09798db8","openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java","27563987ef2d4d4dc88e22070a8c3152ae310ca0","BIC_NOT_CONTAINED","False","False"
"OPENJPA-76","1","0.9.0","1","1","2","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","05f7fac8637ae3f5c524e1aaf35ebd4f09798db8","openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java","2ed7c2db2abb03d34a9855b3cdf473226f3511e7","BIC_NOT_CONTAINED","False","False"
"OPENJPA-76","1","0.9.0","1","1","2","PROPORTION_TOTAL","GIT_CONTAINMENT_NO_JIRA_FV","05f7fac8637ae3f5c524e1aaf35ebd4f09798db8","openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java","ba1d28973531251d4b3c74cab8c1321cf0e74347","BIC_NOT_CONTAINED","False","False"
"OPENJPA-761","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","f55dff2069f4a1dc2f27d7e5a9dd126bcc5a2d67","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-761","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","f55dff2069f4a1dc2f27d7e5a9dd126bcc5a2d67","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-761","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","f55dff2069f4a1dc2f27d7e5a9dd126bcc5a2d67","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-761","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","f55dff2069f4a1dc2f27d7e5a9dd126bcc5a2d67","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-762","9","1.2.0","9","9","11","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","7e24608f524188e5b019777d85d01a2b4dd62d9a","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java","93417f99e370124cf2e4dfc5a8988b14ae061eaf","EXACT_BLAMED_PATH","True","True"
"OPENJPA-77","1","0.9.0","1","1","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","6cb121e192041b65410fa2af968921c908b14d14","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java","b8710bea03a9354dbbb6bed2a23a50d6d4dd46c9","BIC_NOT_CONTAINED","False","True"
"OPENJPA-77","2","0.9.6","2","1","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","6cb121e192041b65410fa2af968921c908b14d14","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java","b8710bea03a9354dbbb6bed2a23a50d6d4dd46c9","BIC_NOT_CONTAINED","False","True"
"OPENJPA-774","7","1.1.0","7","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","396efa6ae6e2d33623e5b73603440058aa6ca6b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-774","8","1.0.3","8","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","396efa6ae6e2d33623e5b73603440058aa6ca6b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-774","9","1.2.0","9","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","396efa6ae6e2d33623e5b73603440058aa6ca6b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-774","10","1.2.1","11","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","396efa6ae6e2d33623e5b73603440058aa6ca6b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-774","11","1.2.2","14","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","396efa6ae6e2d33623e5b73603440058aa6ca6b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-774","7","1.1.0","7","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","a8f6d3c116564b1af3bbbc8319ba0715c042750a","EXACT_BLAMED_PATH","True","True"
"OPENJPA-774","8","1.0.3","8","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","a8f6d3c116564b1af3bbbc8319ba0715c042750a","EXACT_BLAMED_PATH","True","True"
"OPENJPA-774","9","1.2.0","9","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","a8f6d3c116564b1af3bbbc8319ba0715c042750a","EXACT_BLAMED_PATH","True","True"
"OPENJPA-774","10","1.2.1","11","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","a8f6d3c116564b1af3bbbc8319ba0715c042750a","EXACT_BLAMED_PATH","True","True"
"OPENJPA-774","11","1.2.2","14","7","17","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","68d48f948e8bf1f47648179fe0680040d1f23b1f","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","a8f6d3c116564b1af3bbbc8319ba0715c042750a","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","7","1.1.0","7","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","8","1.0.3","8","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","9","1.2.0","9","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","10","1.2.1","11","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","7","1.1.0","7","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","8","1.0.3","8","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","9","1.2.0","9","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","10","1.2.1","11","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","7","1.1.0","7","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/UniqueResultObjectProvider.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","8","1.0.3","8","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/UniqueResultObjectProvider.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","9","1.2.0","9","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/UniqueResultObjectProvider.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-787","10","1.2.1","11","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/UniqueResultObjectProvider.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-792","7","1.1.0","7","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","9946b6c19bb6445d8b975d2bb734329777cf7ec5","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","423b0a418af03102a95b1c7472665d5cd7c57b11","EXACT_BLAMED_PATH","True","True"
"OPENJPA-792","8","1.0.3","8","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","9946b6c19bb6445d8b975d2bb734329777cf7ec5","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","423b0a418af03102a95b1c7472665d5cd7c57b11","EXACT_BLAMED_PATH","True","True"
"OPENJPA-792","9","1.2.0","9","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","9946b6c19bb6445d8b975d2bb734329777cf7ec5","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","423b0a418af03102a95b1c7472665d5cd7c57b11","EXACT_BLAMED_PATH","True","True"
"OPENJPA-792","10","1.2.1","11","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","9946b6c19bb6445d8b975d2bb734329777cf7ec5","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","423b0a418af03102a95b1c7472665d5cd7c57b11","EXACT_BLAMED_PATH","True","True"
"OPENJPA-792","7","1.1.0","7","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","9946b6c19bb6445d8b975d2bb734329777cf7ec5","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-792","8","1.0.3","8","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","9946b6c19bb6445d8b975d2bb734329777cf7ec5","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-792","9","1.2.0","9","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","9946b6c19bb6445d8b975d2bb734329777cf7ec5","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-792","10","1.2.1","11","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","9946b6c19bb6445d8b975d2bb734329777cf7ec5","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-795","9","1.2.0","9","9","12","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","569641f0950e01c8abbaff6e23e2739a8a2f2c9a","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-795","10","1.2.1","11","9","12","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","569641f0950e01c8abbaff6e23e2739a8a2f2c9a","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-795","9","1.2.0","9","9","12","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","569641f0950e01c8abbaff6e23e2739a8a2f2c9a","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java","80f7795fefebd6776293ad0c51417e0fccdbeadd","EXACT_BLAMED_PATH","True","True"
"OPENJPA-795","10","1.2.1","11","9","12","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","569641f0950e01c8abbaff6e23e2739a8a2f2c9a","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java","80f7795fefebd6776293ad0c51417e0fccdbeadd","EXACT_BLAMED_PATH","True","True"
"OPENJPA-799","9","1.2.0","9","9","10","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-799","9","1.2.0","9","9","10","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-799","9","1.2.0","9","9","10","PROPORTION_TOTAL","JIRA_FIX_VERSION","3f47c13c68f439f274c735862184cfb19c37b151","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/UniqueResultObjectProvider.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-801","9","1.2.0","9","9","10","PROPORTION_TOTAL","JIRA_FIX_VERSION","62e1deae8f372545fc7c95d9bdd986886f3d7db4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java","037a45d7e4a7b57146b33c70598b9376374f21de","EXACT_BLAMED_PATH","True","True"
"OPENJPA-801","9","1.2.0","9","9","10","PROPORTION_TOTAL","JIRA_FIX_VERSION","62e1deae8f372545fc7c95d9bdd986886f3d7db4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java","7e30623c7b5a30c2a9c9761736d8d493e2a8c968","EXACT_BLAMED_PATH","True","True"
"OPENJPA-801","9","1.2.0","9","9","10","PROPORTION_TOTAL","JIRA_FIX_VERSION","62e1deae8f372545fc7c95d9bdd986886f3d7db4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-812","9","1.2.0","9","9","10","PROPORTION_TOTAL","JIRA_FIX_VERSION","5bf35c3a409e2f4940b32ed8ea2ed419de4f6015","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/UniqueResultObjectProvider.java","12839b6bd9090eb84d1944584c9ea73aaa8b44fa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-815","7","1.1.0","7","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","55b1fa6cd377b1e15ffff6b8b65eb94c241e02a5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java","0f32d376687fd1515a4cd9b8953e14b666499e93","EXACT_BLAMED_PATH","True","True"
"OPENJPA-815","8","1.0.3","8","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","55b1fa6cd377b1e15ffff6b8b65eb94c241e02a5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java","0f32d376687fd1515a4cd9b8953e14b666499e93","EXACT_BLAMED_PATH","True","True"
"OPENJPA-815","9","1.2.0","9","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","55b1fa6cd377b1e15ffff6b8b65eb94c241e02a5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java","0f32d376687fd1515a4cd9b8953e14b666499e93","EXACT_BLAMED_PATH","True","True"
"OPENJPA-815","10","1.2.1","11","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","55b1fa6cd377b1e15ffff6b8b65eb94c241e02a5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java","0f32d376687fd1515a4cd9b8953e14b666499e93","EXACT_BLAMED_PATH","True","True"
"OPENJPA-819","7","1.1.0","7","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","04900fe85c90b86e0becb5b2cb59ba4d08ae4cf8","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java","8c1710ed6376296daf967b32a7f48332ec1f3654","EXACT_BLAMED_PATH","True","True"
"OPENJPA-819","8","1.0.3","8","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","04900fe85c90b86e0becb5b2cb59ba4d08ae4cf8","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java","8c1710ed6376296daf967b32a7f48332ec1f3654","EXACT_BLAMED_PATH","True","True"
"OPENJPA-819","9","1.2.0","9","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","04900fe85c90b86e0becb5b2cb59ba4d08ae4cf8","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java","8c1710ed6376296daf967b32a7f48332ec1f3654","EXACT_BLAMED_PATH","True","True"
"OPENJPA-819","10","1.2.1","11","7","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","04900fe85c90b86e0becb5b2cb59ba4d08ae4cf8","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java","8c1710ed6376296daf967b32a7f48332ec1f3654","EXACT_BLAMED_PATH","True","True"
