ReleaseIndex,Version,CommitId,Class
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Max.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Min.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotContainsExpression.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotEqualExpression.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotExpression.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Null.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/OrExpression.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Param.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLEmbed.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLExpression.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLValue.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Size.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sqrt.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StartsWithExpression.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringFunction.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringLength.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SubQ.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Substring.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sum.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToLowerCase.java"
1,"0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToUpperCase.java"
