Project,Class,ReleaseIndex,LOC,LOC_TOUCHED,NR,NAUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET,AVG_CHANGE_SET,AGE_WEEKS,WEIGHTED_AGE_WEEKS,IGNORED_ZERO_LOC_REVS,NSmells,NFIX,BUGGY
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValue.java,12,25,149,5,4,137,103,27.400000,125,103,25.000000,1785,1263,357.000000,196.142857,177.586769,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetColumn.java,12,40,103,2,2,93,80,46.500000,83,80,41.500000,1739,1263,869.500000,196.142857,187.561720,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCAggregateListener.java,12,10,65,2,2,55,42,27.500000,45,42,22.500000,1739,1263,869.500000,196.142857,182.545055,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCFilterListener.java,12,10,67,2,2,57,44,28.500000,47,44,23.500000,1739,1263,869.500000,196.142857,182.950959,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCPath.java,12,6,112,7,2,72,30,10.285714,32,30,4.571429,3791,1263,541.571429,205.571429,191.714286,2,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/QueryExpressionsState.java,12,9,282,10,3,159,35,15.900000,36,35,3.600000,4387,1263,438.700000,205.571429,194.374367,2,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLEmbed.java,12,35,97,5,3,84,69,16.800000,71,69,14.200000,1952,1263,390.400000,196.142857,186.668630,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassStrategy.java,12,27,139,4,3,127,112,31.750000,115,112,28.750000,2117,1263,529.250000,196.142857,187.075026,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorStrategy.java,12,19,110,5,4,94,69,18.800000,78,69,15.600000,1928,1263,385.600000,196.142857,181.468831,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Embeddable.java,12,19,111,4,3,98,82,24.500000,85,82,21.250000,2099,1263,524.750000,196.142857,188.025740,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldStrategy.java,12,61,299,6,4,278,245,46.333333,257,245,42.833333,2139,1263,356.500000,196.142857,188.707597,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCOrder.java,12,11,204,8,3,127,55,15.875000,50,55,6.250000,3947,1263,493.375000,205.571429,191.953782,2,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Joinable.java,12,22,115,4,3,103,86,25.750000,91,86,22.750000,1818,1263,454.500000,196.142857,187.604969,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RelationId.java,12,6,266,10,2,152,35,15.200000,38,35,3.800000,4798,1263,479.800000,205.571429,195.145542,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseCustomizer.java,12,23,183,2,2,173,160,86.500000,163,160,81.500000,1739,1263,869.500000,196.142857,191.313037,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Strategy.java,12,28,160,4,2,148,131,37.000000,136,131,34.000000,2000,1263,500.000000,196.142857,190.122321,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueHandler.java,12,23,132,5,3,118,99,23.600000,104,99,20.800000,2138,1263,427.600000,196.142857,188.806277,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractClassStrategy.java,12,45,102,2,2,92,79,46.000000,82,79,41.000000,1739,1263,869.500000,196.142857,187.477591,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractDiscriminatorStrategy.java,12,49,120,4,3,108,89,27.000000,96,89,24.000000,1772,1263,443.000000,196.142857,187.672619,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractStrategy.java,12,43,101,2,2,91,78,45.500000,81,78,40.500000,1739,1263,869.500000,196.142857,187.391796,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractValueHandler.java,12,31,85,3,3,73,58,24.333333,61,58,20.333333,1877,1263,625.666667,196.142857,185.684034,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/IdentityJoinable.java,12,49,114,6,4,100,83,16.666667,86,83,14.333333,1902,1263,317.000000,196.142857,182.926065,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSCollectionFieldStrategy.java,12,28,125,3,3,112,96,37.333333,99,96,33.000000,1877,1263,625.666667,196.142857,189.010286,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSMapFieldStrategy.java,12,41,186,3,3,169,149,56.333333,152,149,50.666667,1877,1263,625.666667,196.142857,191.294163,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java,12,23,135,4,3,123,64,30.750000,111,64,27.750000,1795,1263,448.750000,196.142857,185.738624,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java,12,5,398,10,3,220,55,22.000000,42,55,4.200000,4578,1263,457.800000,205.571429,195.712491,1,0,1,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java,12,10,85,2,2,75,62,37.500000,65,62,32.500000,1739,1263,869.500000,196.142857,185.744538,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java,12,13,101,2,2,91,78,45.500000,81,78,40.500000,1739,1263,869.500000,196.142857,187.391796,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java,12,16,65,2,2,55,42,27.500000,45,42,22.500000,1739,1263,869.500000,196.142857,182.545055,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java,12,10,264,9,2,151,35,16.777778,38,35,4.222222,4576,1263,508.444444,205.571429,195.183442,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Raw.java,12,10,214,9,2,126,30,14.000000,38,30,4.222222,4576,1263,508.444444,205.571429,194.414553,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java,12,181,646,7,6,629,572,89.857143,612,572,87.428571,2085,1263,297.857143,196.142857,186.611234,1,0,1,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java,12,163,547,3,3,535,520,178.333333,523,520,174.333333,1914,1263,638.000000,196.142857,193.493863,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManager.java,12,14,94,2,2,84,71,42.000000,74,71,37.000000,1739,1263,869.500000,196.142857,186.740122,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java,12,6,296,9,2,171,40,19.000000,46,35,5.111111,4576,1263,508.444444,205.571429,195.410232,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java,12,144,864,16,7,802,668,50.125000,740,668,46.250000,2287,1263,142.937500,196.142857,177.745701,1,0,2,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java,12,31,244,7,6,199,122,28.428571,154,122,22.000000,1854,1263,264.857143,196.142857,162.974239,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java,12,9,240,10,2,138,31,13.800000,36,30,3.600000,4577,1263,457.700000,205.571429,194.783333,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Union.java,12,12,113,3,3,89,76,29.666667,65,76,21.666667,1752,1263,584.000000,196.142857,183.896334,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/ant/ApplicationIdToolTask.java,12,45,132,3,2,122,94,40.666667,112,94,37.333333,1430,1263,476.666667,190.142857,183.291126,0,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/ant/PCEnhancerTask.java,12,37,317,7,3,204,99,29.142857,91,86,13.000000,3217,1263,459.571429,197.285714,194.251014,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerFactoryValue.java,12,46,403,16,3,245,47,15.312500,87,43,5.437500,3354,1263,209.625000,197.285714,191.200638,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/CacheMarshaller.java,12,15,283,4,2,188,92,47.000000,93,92,23.250000,1865,1544,466.250000,138.142857,82.979303,0,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,12,316,5115,50,10,3478,1336,69.560000,1841,1324,36.820000,4239,1263,84.780000,197.285714,177.220025,1,0,2,YES
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAProductDerivation.java,12,10,471,15,5,257,53,17.133333,43,53,2.866667,5453,1544,363.533333,205.571429,168.752502,2,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/SeqValue.java,12,18,157,4,2,103,46,25.750000,49,41,12.250000,3110,1263,777.500000,197.285714,191.398544,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/CacheDistributionPolicy.java,12,6,100,3,2,80,38,26.666667,60,38,20.000000,33,18,11.000000,26.857143,18.345714,0,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/CacheStatistics.java,12,120,734,5,3,491,233,98.200000,248,233,49.600000,1733,1544,346.600000,88.857143,65.762359,0,0,2,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java,12,42,931,12,7,619,258,51.583333,307,242,25.583333,3405,1263,283.750000,197.285714,184.598588,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheMode.java,12,8,60,2,1,60,59,30.000000,60,59,30.000000,29,26,14.500000,34.285714,34.285714,0,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCData.java,12,7,208,8,3,125,32,15.625000,42,30,5.250000,3807,1263,475.875000,205.571429,188.898352,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java,12,4,201,8,2,117,30,14.625000,33,30,4.125000,4027,1263,503.375000,205.571429,194.156361,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java,12,18,476,6,2,307,138,51.166667,138,130,23.000000,3382,1263,563.666667,197.285714,195.144958,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java,12,4,201,8,2,117,30,14.625000,33,30,4.125000,4027,1263,503.375000,205.571429,194.156361,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/ee/AbstractManagedRuntime.java,12,53,110,2,1,109,68,54.500000,108,67,54.000000,29,18,14.500000,141.857143,118.110390,0,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/AttributeTranslator.java,12,4,403,12,4,217,36,18.083333,31,30,2.583333,5927,1544,493.916667,205.571429,162.336406,2,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicPersistenceCapable.java,12,3,298,10,3,163,30,16.300000,28,30,2.800000,5708,1544,570.800000,205.571429,158.831256,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java,12,25,441,5,2,291,138,58.200000,141,135,28.200000,3332,1263,666.400000,197.285714,195.095886,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldConsumer.java,12,13,239,4,2,157,72,39.250000,75,69,18.750000,3110,1263,777.500000,197.285714,193.386133,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldManager.java,12,4,187,8,2,107,30,13.375000,27,30,3.375000,4100,1263,512.500000,205.571429,194.110772,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldSupplier.java,12,13,239,4,2,157,72,39.250000,75,69,18.750000,3110,1263,777.500000,197.285714,193.386133,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedInstanceProvider.java,12,4,298,10,3,163,30,16.300000,28,30,2.800000,5708,1544,570.800000,205.571429,158.831256,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PersistenceCapable.java,12,40,294,5,3,194,91,38.800000,94,87,18.800000,3119,1263,623.800000,197.285714,193.654519,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/StateManager.java,12,69,880,6,4,583,282,97.166667,286,277,47.666667,3159,1263,526.500000,197.285714,195.840422,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractLifecycleListener.java,12,60,288,5,2,198,81,39.600000,108,77,21.600000,3116,1263,623.200000,197.285714,189.838790,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractRemoteCommitProvider.java,12,32,222,5,2,146,67,29.200000,70,63,14.000000,3332,1263,666.400000,197.285714,193.032819,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractTransactionListener.java,12,33,239,5,2,156,70,31.200000,73,67,14.600000,3332,1263,666.400000,197.285714,193.323969,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/AttachListener.java,12,5,249,7,2,143,40,20.428571,37,40,5.285714,3805,1263,543.571429,205.571429,195.288583,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeginTransactionListener.java,12,4,226,8,2,131,35,16.375000,36,35,4.500000,4027,1263,503.375000,205.571429,194.726296,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryEvent.java,12,18,618,11,3,337,56,30.636364,56,55,5.090909,5784,1544,525.818182,205.571429,162.448682,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryListener.java,12,4,395,11,3,215,40,19.545455,35,40,3.181818,5493,1544,499.363636,205.571429,161.479928,2,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/ClearListener.java,12,5,252,8,2,145,35,18.125000,38,35,4.750000,4100,1263,512.500000,205.571429,195.199546,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/DeleteListener.java,12,5,252,8,2,145,35,18.125000,38,35,4.750000,4100,1263,512.500000,205.571429,195.199546,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/DetachListener.java,12,5,249,7,2,143,40,20.428571,37,40,5.285714,3805,1263,543.571429,205.571429,195.288583,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/DirtyListener.java,12,7,344,7,2,196,60,28.000000,48,60,6.857143,3805,1263,543.571429,205.571429,196.469684,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/EndTransactionListener.java,12,9,249,5,2,161,70,32.200000,73,67,14.600000,3332,1263,666.400000,197.285714,193.471601,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/ExceptionOrphanedKeyAction.java,12,14,304,8,2,173,53,21.625000,42,53,5.250000,4027,1263,503.375000,205.571429,196.065789,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/FlushTransactionListener.java,12,5,315,8,2,179,55,22.375000,43,55,5.375000,4027,1263,503.375000,205.571429,196.184127,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleListener.java,12,5,197,7,2,114,32,16.285714,31,32,4.428571,3805,1263,543.571429,205.571429,194.269761,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/LoadListener.java,12,5,252,8,2,145,35,18.125000,38,35,4.750000,4100,1263,512.500000,205.571429,195.199546,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/NoneOrphanedKeyAction.java,12,10,245,9,2,141,35,15.666667,37,35,4.111111,4322,1263,480.222222,205.571429,195.060058,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/OrphanedKeyAction.java,12,6,149,5,2,96,40,19.200000,43,37,8.600000,3332,1263,666.400000,197.285714,190.988495,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/PersistListener.java,12,5,247,7,2,142,40,20.285714,37,40,5.285714,3805,1263,543.571429,205.571429,195.274725,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/PostDeleteListener.java,12,4,409,12,3,221,40,18.416667,33,40,2.750000,5505,1544,458.750000,205.571429,160.472930,2,0,2,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/PostPersistListener.java,12,4,385,9,3,209,40,23.222222,33,40,3.666667,5361,1544,595.666667,205.571429,156.962523,2,0,2,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitListener.java,12,7,241,6,3,151,65,25.166667,61,52,10.166667,3507,1263,584.500000,197.285714,191.555424,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitProvider.java,12,8,224,6,2,143,63,23.833333,62,55,10.333333,3346,1263,557.666667,197.285714,193.047832,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/SingleJVMRemoteCommitProvider.java,12,24,511,8,4,288,66,36.000000,65,61,8.125000,5041,1544,630.125000,197.285714,137.042773,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/StoreListener.java,12,5,228,7,2,133,35,19.000000,38,35,5.428571,3805,1263,543.571429,205.571429,194.811404,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionListener.java,12,5,194,9,2,113,30,12.555556,32,30,3.555556,4028,1263,447.555556,205.571429,194.058910,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/event/UpdateListener.java,12,5,434,12,3,238,42,19.833333,42,40,3.500000,5505,1544,458.750000,205.571429,155.434826,2,0,2,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractFieldManager.java,12,66,348,4,2,230,109,57.500000,112,105,28.000000,3110,1263,777.500000,197.285714,194.577586,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractLockManager.java,12,32,271,6,3,180,80,30.000000,89,75,14.833333,3146,1263,524.333333,197.285714,186.025830,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Broker.java,12,126,2239,15,6,1501,665,100.066667,763,652,50.866667,3615,1263,241.000000,197.285714,192.724622,1,0,2,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerFactory.java,12,28,415,12,6,287,101,23.916667,159,97,13.250000,3461,1263,288.416667,197.285714,168.492255,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DataCacheRetrieveMode.java,12,5,223,9,4,128,31,14.222222,33,30,3.666667,3867,1263,429.666667,205.571429,180.409353,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DataCacheStoreMode.java,12,6,300,10,3,171,40,17.100000,42,35,4.200000,4343,1263,434.300000,205.571429,181.856190,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Extent.java,12,17,295,4,2,193,90,48.250000,91,85,22.750000,3110,1263,777.500000,197.285714,194.104116,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FindCallbacks.java,12,5,317,8,2,180,55,22.500000,43,55,5.375000,3825,1263,478.125000,205.571429,196.230735,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinderCache.java,12,16,446,5,2,295,144,59.000000,144,144,28.800000,1858,1544,371.600000,61.285714,58.024984,0,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinderQuery.java,12,8,195,2,2,130,65,65.000000,65,65,32.500000,1560,1544,780.000000,61.285714,58.142857,0,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java,12,18,378,6,3,248,108,41.333333,118,103,19.666667,3159,1263,526.500000,197.285714,192.196901,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MixedLockLevels.java,12,9,322,12,3,189,40,15.750000,56,35,4.666667,4351,1263,362.583333,205.571429,175.468500,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/NoneLockManager.java,12,18,300,8,3,174,53,21.750000,48,53,6.000000,3834,1263,479.250000,205.571429,192.849524,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectFactory.java,12,4,333,12,4,183,31,15.250000,33,30,2.750000,5825,1544,485.416667,205.571429,147.705277,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpCallbacks.java,12,18,189,5,2,122,52,24.400000,55,48,11.000000,3130,1263,626.000000,197.285714,192.364324,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCData.java,12,21,378,7,4,245,108,35.000000,112,102,16.000000,3269,1263,467.000000,197.285714,192.396070,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PreparedQuery.java,12,13,342,7,2,227,110,32.428571,112,98,16.000000,1810,1544,258.571429,63.857143,58.624896,0,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Query.java,12,35,629,6,3,411,194,68.500000,193,187,32.166667,3344,1263,557.333333,197.285714,192.292755,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java,12,5,253,9,2,146,36,16.222222,39,35,4.333333,4322,1263,480.222222,205.571429,195.127612,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Seq.java,12,15,243,4,2,158,70,39.500000,73,66,18.250000,3110,1263,777.500000,197.285714,193.439153,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,12,84,1685,17,5,1094,437,64.352941,503,430,29.588235,3752,1263,220.705882,197.285714,173.508012,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,12,57,1540,14,5,987,427,70.500000,434,416,31.000000,3738,1263,267.000000,197.285714,194.463729,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java,12,12,62,3,2,52,24,17.333333,42,24,14.000000,1494,1263,498.000000,191.714286,176.163594,0,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Add.java,12,11,237,7,2,139,38,19.857143,41,35,5.857143,3805,1263,543.571429,205.571429,194.899940,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateListener.java,12,12,244,5,2,158,69,31.600000,72,65,14.400000,3130,1263,626.000000,197.285714,193.449063,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java,12,27,183,4,2,121,56,30.250000,59,49,14.750000,3110,1263,777.500000,197.285714,192.220921,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java,12,27,180,4,2,119,55,29.750000,58,48,14.500000,3110,1263,777.500000,197.285714,192.138095,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Arguments.java,12,5,197,7,2,115,30,16.428571,33,30,4.714286,3805,1263,543.571429,205.571429,194.166062,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Avg.java,12,30,208,6,3,136,62,22.666667,64,56,10.666667,3223,1263,537.166667,197.285714,188.232830,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Constant.java,12,4,205,8,3,119,31,14.875000,33,30,4.125000,3831,1263,478.875000,205.571429,194.112195,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Count.java,12,19,395,10,3,223,55,22.300000,51,55,5.100000,4213,1263,421.300000,205.571429,195.201447,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Divide.java,12,11,240,7,2,141,39,20.142857,42,35,6.000000,3805,1263,543.571429,205.571429,194.928571,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EndsWithExpression.java,12,12,275,7,2,158,45,22.571429,41,45,5.857143,3805,1263,543.571429,205.571429,195.668571,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EqualExpression.java,12,11,239,7,2,140,39,20.000000,41,35,5.857143,3805,1263,543.571429,205.571429,194.918111,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Expression.java,12,6,208,10,3,122,30,12.200000,36,30,3.600000,4217,1263,421.700000,205.571429,192.842720,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionParser.java,12,14,204,4,2,134,61,33.500000,64,57,16.000000,3110,1263,777.500000,197.285714,192.733193,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionVisitor.java,12,7,69,3,2,59,31,19.666667,49,31,16.333333,1494,1263,498.000000,191.714286,177.741201,0,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/FilterListener.java,12,12,317,5,2,203,89,40.600000,89,82,17.800000,3130,1263,626.000000,197.285714,194.298783,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanEqualExpression.java,12,12,280,7,2,161,45,23.000000,42,45,6.000000,3805,1263,543.571429,205.571429,195.694898,2,0,0,NO
